tweet_id,favorite_count,retweet_count,retweet_status,url
821886076407029760,10907,2194,Original tweet,https://t.co/djMep7mGkV
821813639212650496,0,3196,Original tweet,https://t.co/mH0IOyFdIG
821765923262631936,8093,1591,Original tweet,https://t.co/maDNMETA52
821522889702862852,7743,1663,Original tweet,https://t.co/IzcaR3Nqyn
821421320206483457,0,5284,Original tweet,https://t.co…
821407182352777218,11319,4105,Original tweet,https://t.co/Xn5AQtiqzG
821153421864615936,237,9,Original tweet,e
821149554670182400,8301,1866,Original tweet,https://t.co/r8DxA8DYJ2
821107785811234820,9264,2029,Original tweet,https://t.co/8SiwKDlRcl
821044531881721856,12226,2175,Original tweet,https://t.co/bryVdNaRcu
820837357901512704,0,6400,Original tweet,https://t.co/ii5eNX5…
820749716845686786,30491,9430,Original tweet,https://t.co/EMq8Ud6Ze1
820690176645140481,11814,3071,Original tweet,https://t.co/NIYC820tmd
820494788566847489,0,537,Original tweet,https://t…
820446719150292993,0,2448,Original tweet,https://t.co/pbKOesr8Tg
820314633777061888,3234,537,Original tweet,https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE
820078625395449857,19091,5968,Original tweet,https://t.co/wJZlpGFEbD
820013781606658049,0,1117,Original tweet,https://…
819952236453363712,5134,1117,Original tweet,https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb
819924195358416896,12516,4653,Original tweet,https://t.co/XdRNXNYD4E
819711362133872643,12899,2960,Original tweet,https://t.co/m5fYxrO3IU
819588359383371776,9345,1910,Original tweet,https://t.co/52cItP0vIO
819347104292290561,6982,1145,Original tweet,https://t.co/8rUL99bX4W
819238181065359361,2183,390,Original tweet,https://t.co/MefMAZX2uv
819227688460238848,22248,6400,Original tweet,https://t.co/ii5eNX5LJT
819015337530290176,0,35387,Original tweet,https://t.co/AdPKrI8BZ1
819015331746349057,0,18208,Original tweet,https://t.co/YOC1fHFCSb
819006400881917954,43876,18208,Original tweet,https://t.co/YOC1fHFCSb
819004803107983360,84362,35387,Original tweet,https://t.co/AdPKrI8BZ1
818646164899774465,0,19968,Original tweet,https://t.co/hfi264QwYM
818627210458333184,21660,7229,Original tweet,https://t.co/I7bkhxBxUG
818614493328580609,9511,2413,Original tweet,https://t.co/FOF0hBDxP8
818588835076603904,0,5821,Original tweet,https://t.co/nBJ5RE4yHb
818536468981415936,10477,2333,Original tweet,https://t.co/6fSVcn9HAU
818307523543449600,0,7674,Original tweet,https://t.co/LIhmM7i…
818259473185828864,10623,2143,Original tweet,https://t.co/rnkvT2kvib
818145370475810820,11859,2432,Original tweet,https://t.co/JlPug12E5Z
817908911860748288,4689,756,Original tweet,https://t.co/bbuKxk0fM8
817827839487737858,49736,25799,Original tweet,https://t.co/q2BgNIi3OA
817777686764523521,10437,2570,Original tweet,https://t.co/m7isZrOBX7
817536400337801217,11374,2799,Original tweet,https://t.co/jQUdvtdYMu
817502432452313088,0,3231,Original tweet,https:/…
817423860136083457,32581,13973,Original tweet,https://t.co/btzf1zTDeQ
817415592588222464,5413,910,Original tweet,https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2
817181837579653120,0,8075,Original tweet,https://t.co/MiMKtsLN6k
817171292965273600,8477,1928,Original tweet,https://t.co/56uBP28eqw
817120970343411712,11793,2483,Original tweet,https://t.co/kCLgD8687T
817056546584727552,8307,1566,Original tweet,https://t.co/r6SLVN2VUH
816829038950027264,0,4502,Original tweet,https://t.co/dgvTPZ9tgI
816816676327063552,9683,1940,Original tweet,https://t.co/dVVavqpeF9
816697700272001025,9455,2096,Original tweet,https://t.co/WFt82XLyEF
816450570814898180,29323,7674,Original tweet,https://t.co/LIhmM7i70k
816336735214911488,8336,1851,Original tweet,https://t.co/nuJxtmlLcY
816091915477250048,8660,2037,Original tweet,https://t.co/tlfuZ25IMi
816062466425819140,0,971,Original tweet,https://…
816014286006976512,0,5016,Original tweet,https://t.co/ghyT4Ubk1r
815990720817401858,4779,971,Original tweet,https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p
815966073409433600,21636,8075,Original tweet,https://t.co/MiMKtsLN6k
815745968457060357,0,3956,Original tweet,…
815736392542261248,9538,2170,Original tweet,https://t.co/gd9UlLOCQ0
815639385530101762,7963,1580,Original tweet,https://t.co/bLZuOh9sKy
815390420867969024,10012,3655,Original tweet,https://t.co/9njRxyUd5L
814986499976527872,7408,1215,Original tweet,https://t.co/01vpuRDXQ8
814638523311648768,10928,2583,Original tweet,https://t.co/0LdNjoiNbv
814578408554463233,0,5598,Original tweet,https:/…
814530161257443328,8363,1773,Original tweet,https://t.co/IOdgfnSE9G
814153002265309185,27845,8292,Original tweet,https://t.co/YIJo7X7K9J
813944609378369540,0,3045,Original tweet,https://t.co/aI7umZHIq7
813910438903693312,9022,1781,Original tweet,https://t.co/z1VRj1cYZf
813812741911748608,35285,13378,Original tweet,https://t.co/uBnQTNEeGg
813800681631023104,8060,1689,Original tweet,https://t.co/OuaVvVkwJ1
813217897535406080,18025,6998,Original tweet,https://t.co/DVYIZOnO81
813202720496779264,8961,1747,Original tweet,https://t.co/cD967DjnIn
813187593374461952,19251,4166,Original tweet,https://t.co/rvSANEsQZJ
813172488309972993,8994,1845,Original tweet,https://t.co/bxGwkJa2kE
813157409116065792,7527,2104,Original tweet,https://t.co/hwhCbhCjnV
813142292504645637,8249,2294,Original tweet,https://t.co/KK4XQK9SPi
813130366689148928,4356,427,Original tweet,0
813127251579564032,11454,2981,Original tweet,https://t.co/BzITyGw3JA
813112105746448384,9988,2625,Original tweet,https://t.co/zfdaGZlweq
813096984823349248,10238,3473,Original tweet,https://t.co/soNL00XWVu
813081950185472002,9621,2662,Original tweet,https://t.co/PjulYEXTvg
813066809284972545,7700,1876,Original tweet,https://t.co/syuTXARdtN
813051746834595840,20343,7040,Original tweet,https://t.co/AIMF8ouzvl
812781120811126785,7300,1824,Original tweet,https://t.co/lXFM1l22bG
812709060537683968,6432,1382,Original tweet,https://t.co/AbBDuGZUpp
812503143955202048,5886,1178,Original tweet,https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1
812466873996607488,7737,1837,Original tweet,https://t.co/BAJrfPvtux
812372279581671427,13230,3514,Original tweet,https://t.co/gCnAeL2mvT
811985624773361665,7057,1344,Original tweet,https://t.co/sIB5C6FDop
811744202451197953,7321,1525,Original tweet,https://t.co/TZkiQZqwA6
811647686436880384,5442,707,Original tweet,0
811627233043480576,12339,2937,Original tweet,https://t.co/IU8S0n4oxn
811386762094317568,20295,6122,Original tweet,https://t.co/aAUXzoxaBy
810984652412424192,5154,1365,Original tweet,https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx
810896069567610880,8735,1683,Original tweet,https://t.co/zW1o0W4AYV
810657578271330305,10639,2525,Original tweet,https://t.co/MXd0AGDsRJ
810284430598270976,34095,10774,Original tweet,https://t.co/9p6ECXJMMu
810254108431155201,14258,3243,Original tweet,https://t.co/DrsrQkEfnb
809920764300447744,15100,3776,Original tweet,https://t.co/HIraYS1Bzo
809808892968534016,0,4693,Original tweet,https://t.co/xIfrsMNLBR
809448704142938112,6747,1407,Original tweet,https://t.co/EMdnCugNbo
809220051211603969,19305,5376,Original tweet,https://t.co/wHu15q2Q6p
809084759137812480,12826,3398,Original tweet,https://t.co/nadm8yWZ4h
808838249661788160,9851,2925,Original tweet,https://t.co/Zrrcw29o13
808733504066486276,7672,2076,Original tweet,https://t.co/xQfrbNK3HD
808501579447930884,10992,2497,Original tweet,https://t.co/SQhyqrr8px
808344865868283904,41099,19968,Original tweet,https://t.co/hfi264QwYM
808134635716833280,0,5659,Original tweet,https://t.co/R6wJyC2Tey
808106460588765185,8568,2117,Original tweet,https://t.co/ANBpEYHaho
808001312164028416,12141,3392,Original tweet,https://t.co/O9iGgvfuzl
807621403335917568,14162,3473,Original tweet,https://t.co/qTRY2qX9y4
807106840509214720,114306,53038,Original tweet,https://t.co/DkBYaCAg2d
807059379405148160,0,7056,Original tweet,https://t.co/vOBV1ZqVcX
807010152071229440,12753,3721,Original tweet,https://t.co/fhgP6vSfhX
806629075125202948,72222,33202,Original tweet,https://t.co/f1h2Fsalv9
806620845233815552,0,5292,Original tweet,https://t.c…
806576416489959424,4755,1879,Original tweet,https://t.co/QrFkqgHR1G
806542213899489280,9926,2272,Original tweet,https://t.co/BCB87qUU0h
806242860592926720,0,11156,Original tweet,https://t.co/nfprKAXqwu
806219024703037440,6278,1157,Original tweet,https://t.co/IZidSrBvhi
805958939288408065,0,5144,Original tweet,https://t.co/zrMVdfFej6
805932879469572096,8090,1851,Original tweet,https://t.co/Zcwr8LgoO8
805826884734976000,6378,1751,Original tweet,https://t.co/SgpBVYIL18
805823200554876929,0,7693,Original tweet,https://t.co/t0cEeRbcXJ
805520635690676224,5593,1593,Original tweet,https://t.co/zacX7S6GyJ
805487436403003392,8555,2433,Original tweet,https://t.co/1JUduNuaWl
805207613751304193,7628,1664,Original tweet,https://t.co/lHy4Xbyhd9
804738756058218496,13288,3682,Original tweet,https://t.co/kQVQoOW9NZ
804475857670639616,5965,1943,Original tweet,https://t.co/LEZ8jR5txd
804413760345620481,0,3094,Original tweet,https://t.co/AsykOwMrXQ
804026241225523202,43048,15454,Original tweet,https://t.co/U7FvBZo6Bq
803773340896923648,9765,2632,Original tweet,https://t.co/ZxeRjMKaWt
803692223237865472,0,7138,Original tweet,https://t.co/fR1P3g5I6k
803638050916102144,10632,3991,Original tweet,https://t.co/ns9qoElfsX
803380650405482500,7553,1807,Original tweet,https://t.co/yPbCALoy2n
803321560782307329,0,5092,Original tweet,https://t.co/Nb…
803276597545603072,9749,2357,Original tweet,https://t.co/jxQhxoPsgL
802952499103731712,8778,1921,Original tweet,https://t.co/yLm7hQ6UXh
802624713319034886,0,2794,Original tweet,https://t.co/SuXcI9B7pQ
802600418706604034,6911,1405,Original tweet,https://t.co/urhl90ZE1O
802572683846291456,8718,2422,Original tweet,https://t.co/EFfLCP7oQv
802323869084381190,15734,5631,Original tweet,https://t.co/aX4brLLpWZ
802265048156610565,6750,1334,Original tweet,https://t.co/9IxWAXFqze
802239329049477120,8844,2520,Original tweet,https://t.co/5oWrHCWg87
802185808107208704,0,263,Original tweet,https:/…
801958328846974976,7524,1647,Original tweet,https://t.co/4fY2bsAm65
801854953262350336,1752,228,Original tweet,C
801538201127157760,7993,2003,Original tweet,https://t.co/p1RD39XjUe
801285448605831168,5878,791,Original tweet,https://t.co/bC69RrW559
801167903437357056,23705,5659,Original tweet,https://t.co/R6wJyC2Tey
801127390143516673,0,3807,Original tweet,https://…
801115127852503040,7837,2018,Original tweet,https://t.co/55Dqe0SJNj
800859414831898624,663,95,Original tweet,s
800855607700029440,0,1547,Original tweet,https://t.co/pnUF69K4xk
800751577355128832,10304,2695,Original tweet,https://t.co/4UwCTW3lXG
800513324630806528,12788,2886,Original tweet,https://t.co/ILHGs0e6Dm
800459316964663297,9239,2102,Original tweet,https://t.co/61sX7pW5Ca
800443802682937345,0,4144,Original tweet,https://t.co/FYT9QBEnKG
800388270626521089,10845,2683,Original tweet,https://t.co/azMneS6Ly5
800188575492947969,0,3797,Original tweet,https://…
800141422401830912,14831,2448,Original tweet,https://t.co/pbKOesr8Tg
800018252395122689,27485,12628,Original tweet,https://t.co/gQqRBfkX4I
799774291445383169,0,4482,Original tweet,https://t.co/wdgY9oHPrT
799757965289017345,8137,2063,Original tweet,https://t.co/OiH8PaOxB1
799422933579902976,7845,1844,Original tweet,https://t.co/bpLuQuxzHZ
799308762079035393,0,5228,Original tweet,https://t.co/7oQ1wpf…
799297110730567681,9594,2633,Original tweet,https://t.co/YDtZcAiMAf
799063482566066176,7849,2391,Original tweet,https://t.co/BXJFKOVnJm
798933969379225600,12699,4294,Original tweet,https://t.co/KJAKO2kXsL
798925684722855936,7314,1391,Original tweet,https://t.co/8yvpacwBcu
798705661114773508,0,6395,Original tweet,https://…
798701998996647937,0,7450,Original tweet,https://t…
798697898615730177,0,6262,Original tweet,https://t.co/HVGs5aAKAn
798694562394996736,0,4768,Original tweet,https://t.co/JKXh0NbBNL
798686750113755136,0,2239,Original tweet,https://t.co/Y…
798682547630837760,0,4560,Original tweet,https://t.…
798673117451325440,0,5360,Original tweet,https://t.co/WId5lxNdPH
798665375516884993,0,3768,Original tweet,https://t.co/eqmkr2gmPH
798644042770751489,0,1782,Original tweet,https://t.co/J5Mqn8VeYq
798628517273620480,0,1902,Original tweet,https://t.co/0aDF62KVP7
798585098161549313,0,5438,Original tweet,https://t.…
798576900688019456,0,5623,Original tweet,https://t.co/…
798340744599797760,0,3217,Original tweet,https://t.co/E6bGWf9EOm
798209839306514432,10142,2472,Original tweet,https://t.co/jG1PAFkB81
797971864723324932,11236,2986,Original tweet,https://t.co/GRWPgNKt2z
797545162159308800,14150,4708,Original tweet,https://t.co/Ia19irLwyB
797236660651966464,19361,6321,Original tweet,https://t.co/6kqsAjJNhi
797165961484890113,218,26,Original tweet,😉
796904159865868288,0,8599,Original tweet,https:/…
796865951799083009,7477,1871,Original tweet,https://t.co/Jgnuiyvq06
796759840936919040,11470,2919,Original tweet,https://t.co/6hx7ur6sNI
796563435802726400,0,6943,Original tweet,https://t.co/5d…
796484825502875648,7341,1687,Original tweet,https://t.co/bvkkqOjNDV
796387464403357696,10697,4000,Original tweet,https://t.co/cVLUasbKA5
796177847564038144,0,13710,Original tweet,https://t.co/y5KarNXWXt
796149749086875649,31233,13710,Original tweet,https://t.co/y5KarNXWXt
796125600683540480,4837,1732,Original tweet,https://t.co/a18mzkhTf6
796116448414461957,8834,2311,Original tweet,https://t.co/7i0bDMbrVN
796080075804475393,8208,2220,Original tweet,https://t.co/opoXKxmfFm
796031486298386433,10500,3591,Original tweet,https://t.co/PbgvuD0qIL
795464331001561088,47931,22571,Original tweet,https://t.co/gBUDjdEcqz
795400264262053889,9736,2756,Original tweet,https://t.co/2H4MfOGlpQ
795076730285391872,15722,5233,Original tweet,https://t.co/ivPWhspN3E
794983741416415232,0,3230,Original tweet,https://t.co/TU4sZogVIq
794926597468000259,9925,2212,Original tweet,https://t.co/XRPvTPF0VH
794355576146903043,0,9897,Original tweet,https://t.co/x5gXRS1abq
794332329137291264,9346,2586,Original tweet,https://t.co/SIQbb8c3AU
794205286408003585,8978,3200,Original tweet,https://t.co/trSjgY3h4g
793962221541933056,16305,4693,Original tweet,https://t.co/xIfrsMNLBR
793845145112371200,8972,1788,Original tweet,https://t.co/2Xo19aPrG5
793614319594401792,0,3011,Original tweet,https://t.co/O5IUmRHRIh
793601777308463104,7759,1554,Original tweet,https://t.co/LhzPWv6rTv
793500921481273345,10364,2285,Original tweet,https://t.co/aF5MmpvPqN
793286476301799424,23868,8805,Original tweet,https://t.co/rLHGx3VAF3
793271401113350145,8456,2312,Original tweet,https://t.co/MgQSdfZGPN
793256262322548741,19375,8024,Original tweet,https://t.co/BNy9IIJMb0
793241302385262592,10204,3166,Original tweet,https://t.co/Ap477GhwXt
793226087023144960,9514,2777,Original tweet,https://t.co/hFxxBCWlwj
793210959003287553,8664,2681,Original tweet,https://t.co/etL8FHBrh8
793195938047070209,14784,5409,Original tweet,https://t.co/YSi6K1firY
793180763617361921,6717,1921,Original tweet,https://t.co/2VhmlwxA1Q
793165685325201412,9100,2687,Original tweet,https://t.co/IbzT7DJvBo
793150605191548928,5977,1636,Original tweet,https://t.co/3lE8Izgmkf
793135492858580992,6228,2419,Original tweet,https://t.co/PrgvOyPtDT
793120401413079041,12281,3766,Original tweet,https://t.co/sxMrsOZ8zb
792913359805018113,13905,3810,Original tweet,https://t.co/LRyMrU7Wfq
792883833364439040,10972,4106,Original tweet,https://t.co/v17mFm0Ftz
792773781206999040,7158,1624,Original tweet,https://t.co/RhaPExuxJL
792394556390137856,13021,4128,Original tweet,https://t.co/of0pFNBIl8
792050063153438720,6937,1708,Original tweet,https://t.co/S3f1SYylzu
791821351946420224,0,20299,Original tweet,https://t.co/e3LPMAHj7p
791784077045166082,0,9161,Original tweet,https://t.co/4Kn9GEHXiE
791780927877898241,0,3675,Original tweet,https://t.co/bROYbceZ1u
791774931465953280,43654,21310,Original tweet,https://t.co/roqIxCvEB3
791672322847637504,11424,3011,Original tweet,https://t.co/O5IUmRHRIh
791406955684368384,12763,3956,Original tweet,https://t.co/Zcw9Sccctc
791312159183634433,8506,2431,Original tweet,https://t.co/GGJvxYt3xK
791026214425268224,0,3922,Original tweet,https://t.co/gx3xF5mZbo
790987426131050500,9521,2050,Original tweet,https://t.co/Eno0mypHIr
790946055508652032,16217,4502,Original tweet,https://t.co/dgvTPZ9tgI
790723298204217344,0,2215,Original tweet,https://t.co/Ln89R4FP7v
790698755171364864,7991,1851,Original tweet,https://t.co/IiiBq460I7
790581949425475584,20025,6833,Original tweet,https://t.co/Fd5WFDTMH4
790337589677002753,7607,1820,Original tweet,https://t.co/ovE2hqXryV
790277117346975746,12190,3045,Original tweet,https://t.co/aI7umZHIq7
790227638568808452,0,3413,Original tweet,https://t.co/2lBg3…
789986466051088384,8999,2215,Original tweet,https://t.co/Ln89R4FP7v
789960241177853952,0,3944,Original tweet,https://t.…
789903600034189313,10020,3973,Original tweet,https://t.co/P0kSN6rT6H
789628658055020548,7259,1692,Original tweet,https://t.co/huPSJJ7FDI
789599242079838210,6531,1846,Original tweet,https://t.co/0R4meWXFOx
789530877013393408,11384,3230,Original tweet,https://t.co/TU4sZogVIq
789314372632018944,8379,2191,Original tweet,https://t.co/G2ms0A5jWM
789280767834746880,0,4709,Original tweet,https://t…
789268448748703744,8840,2511,Original tweet,https://t.co/JSs2bfDtTS
789137962068021249,9436,2672,Original tweet,https://t.co/2jwxxtNzoN
788908386943430656,26624,11991,Original tweet,https://t.co/3BXh073tDm
788765914992902144,26514,9897,Original tweet,https://t.co/x5gXRS1abq
788552643979468800,0,6847,Original tweet,https://t.co/u1ulQ5heLX
788412144018661376,15071,5062,Original tweet,https://t.co/4DhSsC1W7S
788178268662984705,7038,2017,Original tweet,https://t.co/s7MgFWDySc
788150585577050112,5926,1227,Original tweet,https://t.co/xosHjFzVXc
788070120937619456,0,3295,Original tweet,https://t.co/1acHQS8rvK
788039637453406209,5939,1263,Original tweet,https://t.co/lRmUUOxgbQ
787810552592695296,8345,2915,Original tweet,https://t.co/pNNjBtHWPc
787717603741622272,9937,2656,Original tweet,https://t.co/i622ZbWkUp
787397959788929025,10556,2739,Original tweet,https://t.co/lHVHGdDzb3
787322443945877504,7564,1662,Original tweet,https://t.co/lsrR83SiVp
787111942498508800,0,6463,Original tweet,https://t.co/v5m2bIukXc
786963064373534720,25838,7652,Original tweet,https://t.co/ibj5g6xaAj
786729988674449408,0,2330,Original tweet,https://t.…
786709082849828864,17720,5880,Original tweet,https://t.co/yBO5wuqaPS
786664955043049472,10250,2432,Original tweet,https://t.co/HmlEvAMP4r
786595970293370880,9199,3011,Original tweet,https://t.co/L8BWDD4oBX
786363235746385920,10526,3313,Original tweet,https://t.co/TVXpEJB7Wn
786286427768250368,7717,2712,Original tweet,https://t.co/ObT2tSxXit
786233965241827333,14758,4512,Original tweet,https://t.co/78c9W8kLFh
786051337297522688,1385,151,Original tweet,t
786036967502913536,0,6679,Original tweet,https://t.co/x0gV2Ck3AD
785927819176054784,11050,3066,Original tweet,https://t.co/lntsj7Fc4Y
785872687017132033,6490,1723,Original tweet,https://t.co/1j9kLGb4wV
785639753186217984,7624,2148,Original tweet,https://t.co/f2wmLZTPHd
785533386513321988,8795,1892,Original tweet,https://t.co/h4jhlH4EyG
785515384317313025,5943,1200,Original tweet,y
785264754247995392,7031,1560,Original tweet,https://t.co/mWYACm4qnx
785170936622350336,11621,4620,Original tweet,https://t.co/cubFg7F4qQ
784826020293709826,9775,3094,Original tweet,https://t.co/AsykOwMrXQ
784517518371221505,8676,2416,Original tweet,https://t.co/p6fgYe2dB6
784431430411685888,5555,1223,Original tweet,https://t.co/PHA1vtqqpt
784183165795655680,19393,7693,Original tweet,https://t.co/t0cEeRbcXJ
784057939640352768,28749,10622,Original tweet,https://t.co/T7Jr4Gw4sC
783839966405230592,28973,10334,Original tweet,https://t.co/8TCQcsZCZ8
783821107061198850,7129,1876,Original tweet,https://t.co/STcPjiNAHp
783695101801398276,10115,3075,Original tweet,https://t.co/kCRKlFg4AY
783466772167098368,8167,2143,Original tweet,https://t.co/s8W8Del9HQ
783391753726550016,16339,5218,Original tweet,https://t.co/BO936YdJdi
783347506784731136,0,5299,Original tweet,https://t.co/2S6oye3XqK
783334639985389568,28129,11156,Original tweet,https://t.co/nfprKAXqwu
783085703974514689,7889,2085,Original tweet,https://t.co/IsqyvbjFgM
782969140009107456,23364,7056,Original tweet,https://t.co/vOBV1ZqVcX
782747134529531904,7229,1352,Original tweet,https://t.co/C6fUMnHt1H
782722598790725632,16666,5144,Original tweet,https://t.co/zrMVdfFej6
782598640137187329,7554,1801,Original tweet,https://t.co/BIUchFwHqn
782305867769217024,16071,5284,Original tweet,https://t.co/pgVKxRw0s1
782021823840026624,0,5917,Original tweet,https://t.co/oHKJHghrp5
781955203444699136,10786,3209,Original tweet,https://t.co/FjEsk7A1JV
781661882474196992,10104,2593,Original tweet,https://t.co/ELqelxWMrC
781655249211752448,3865,1084,Original tweet,https://t.co/LOKrNo0OM7
781524693396357120,20041,5292,Original tweet,https://t.co/ya7bviQUUf
781308096455073793,6897,2444,Original tweet,https://t.co/WQvcPEpH2u
781251288990355457,8106,1983,Original tweet,https://t.co/xIYsa6LPA4
781163403222056960,9488,2632,Original tweet,https://t.co/YkHc7U7uUy
780931614150983680,20929,6943,Original tweet,https://t.co/5dUYOu4b8d
780858289093574656,6948,1920,Original tweet,https://t.co/YElO4hvXI6
780800785462489090,5296,1236,Original tweet,https://t.co/KQzSR8eCsw
780601303617732608,11684,3196,Original tweet,https://t.co/mH0IOyFdIG
780543529827336192,6083,1670,Original tweet,https://t.co/VG095mi09Q
780496263422808064,0,3508,Original tweet,https://t.co/BXIuvkQO9b
780476555013349377,0,108,Original tweet,https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO
780459368902959104,5109,1025,Original tweet,https://t.co/coi4l1T2Sm
780192070812196864,8404,2144,Original tweet,https://t.co/zHIqpM5Gni
780092040432480260,0,2200,Original tweet,https://t.c…
780074436359819264,11688,4709,Original tweet,https://t.co/dVm5Hgdpeb
779834332596887552,18163,6679,Original tweet,https://t.co/x0gV2Ck3AD
779377524342161408,8442,2965,Original tweet,https://t.co/KsqaIzlQ12
779124354206535695,0,17423,Original tweet,https://t.co/…
779056095788752897,14236,4321,Original tweet,https://t.co/I1bJUzUEW5
778990705243029504,19195,6825,Original tweet,https://t.co/vyx1X5eyWI
778774459159379968,0,9408,Original tweet,https://t.co/iy7ylyZcsE
778764940568104960,834,347,Original tweet,https://t.co/tird9cIlzB
778748913645780993,6625,1247,Original tweet,https://t.co/1dpEuALnY0
778650543019483137,5544,1422,Original tweet,https://t.co/KYZkPuiC1l
778624900596654080,4441,966,Original tweet,https://t.co/0rRxyBQt32
778408200802557953,13144,4108,Original tweet,https://t.co/gJKD9pst5A
778396591732486144,0,11623,Original tweet,https://t.co/iHe6liLwWR
778383385161035776,5628,1043,Original tweet,https://t.co/zP1IvAATWv
778286810187399168,9987,3149,Original tweet,https://t.co/hhTfnPrWfb
778039087836069888,8174,2521,Original tweet,https://t.co/t8Y4x9DmVD
778027034220126208,6333,1530,Original tweet,https://t.co/QFaUiIHxHq
777953400541634568,0,3355,Original tweet,https://…
777885040357281792,6127,1554,Original tweet,https://t.co/pL7wbMRW7M
777684233540206592,10834,2794,Original tweet,https://t.co/SuXcI9B7pQ
777641927919427584,0,4026,Original tweet,https://t.co/lprdOylVpS
777621514455814149,8423,2392,Original tweet,https://t.co/BnVTMtUeI3
777189768882946048,13670,4104,Original tweet,https://t.co/d3aLyCykn7
776819012571455488,0,12997,Original tweet,https://t.co/hyAC5Hq9GC
776813020089548800,4707,1144,Original tweet,https://t.co/nFqLaOLUQA
776477788987613185,8461,2633,Original tweet,https://t.co/iJE3F0VozW
776249906839351296,0,8683,Original tweet,https://…
776218204058357768,28714,15081,Original tweet,https://t.co/nzqTNw0744
776201521193218049,9214,2398,Original tweet,https://t.co/Pq150LeRaC
776113305656188928,11356,4144,Original tweet,https://t.co/FYT9QBEnKG
776088319444877312,1760,145,Original tweet,https://t.co/wOhuABgj6I
775898661951791106,0,15946,Original tweet,https://t.co/pG2inLaOda
775842724423557120,11279,2525,Original tweet,https://t.co/saRYTcxQeH
775733305207554048,13380,3807,Original tweet,https://t.co/9CcBSxCXXG
775729183532220416,12518,4394,Original tweet,https://t.co/J39lT3b0rH
775364825476165632,7110,2806,Original tweet,https://t.co/7FNcBaKbci
775350846108426240,9791,3721,Original tweet,https://t.co/2OmDMAkkou
775085132600442880,14963,4482,Original tweet,https://t.co/wdgY9oHPrT
774757898236878852,8311,1696,Original tweet,https://t.co/dS8SCbNF9P
774639387460112384,6496,1648,Original tweet,https://t.co/4s5Xlijogu
774314403806253056,20979,5228,Original tweet,https://t.co/7oQ1wpfxIH
773985732834758656,10361,3675,Original tweet,https://t.co/RFWtDqTnAz
773922284943896577,6176,1662,Original tweet,https://t.co/G56ikYAqFg
773704687002451968,6367,1539,Original tweet,https://t.co/OqNggd4Oio
773670353721753600,5160,1255,Original tweet,https://t.co/rA8WUVOLBr
773547596996571136,21251,5821,Original tweet,https://t.co/nBJ5RE4yHb
773336787167145985,0,4811,Original tweet,https:/…
773308824254029826,22493,7116,Original tweet,https://t.co/0Fcft7jl4N
773247561583001600,9105,3093,Original tweet,https://t.co/hG5WYT9ECn
773191612633579521,9613,3929,Original tweet,https://t.co/9HEVPJEioD
772877495989305348,8249,3679,Original tweet,https://t.co/qEP31epKEV
772826264096874500,7738,2255,Original tweet,https://t.co/7CQkn3gHOQ
772615324260794368,0,3210,Original tweet,https://t.co/eSvz4EapHH
772581559778025472,6249,1623,Original tweet,https://t.co/8lpAGaZRFn
772193107915964416,5780,1316,Original tweet,https://t.co/Dp0s7MRIHK
772152991789019136,3672,1083,Original tweet,https://t.co/H9yjI9eo3A
772117678702071809,3621,699,Original tweet,https://t.co/GHOfbTVQti
772114945936949249,2632,449,Original tweet,https://t.co/CbtNfecWiT
772102971039580160,3841,889,Original tweet,https://t.co/B2f3XkGU5c
771908950375665664,6315,1796,Original tweet,https://t.co/yOVzAomJ6k
771770456517009408,11548,3217,Original tweet,https://t.co/E6bGWf9EOm
771500966810099713,7957,2484,Original tweet,https://t.co/1tWe5zZoHv
771380798096281600,10120,4811,Original tweet,https://t.co/sPB5JMnWBn
771171053431250945,0,7063,Original tweet,https://t.co/iJABMhVidf
771136648247640064,8792,2777,Original tweet,https://t.co/8VEDZKHddR
771102124360998913,5980,1369,Original tweet,https://t.co/K5Jo7QRCvA
771014301343748096,6625,1575,Original tweet,https://t.co/OJZQ6I4gGd
770787852854652928,4744,1142,Original tweet,https://t.co/d0QEbp78Yi
770772759874076672,4982,1354,Original tweet,https://t.co/lqr0NdtwQo
770655142660169732,7074,1704,Original tweet,https://t.co/qlUDuPoE3d
770414278348247044,6089,1988,Original tweet,https://t.co/OUwWbEKOUV
770293558247038976,5961,1389,Original tweet,https://t.co/3fEPpj0KYw
770093767776997377,0,2891,Original tweet,https://t.co/o5J479bZUC
770069151037685760,7299,2173,Original tweet,https://t.co/mADHGenzFS
769940425801170949,29991,9067,Original tweet,https://t.co/guDkLrX8zV
769695466921623552,6179,1598,Original tweet,https://t.co/vhrkz0dK4v
769335591808995329,0,7335,Original tweet,https://t.co/3PoKf6cw7f
769212283578875904,5175,1636,Original tweet,https://t.co/OCYLz3fjVE
768970937022709760,13695,6157,Original tweet,https://t.co/UlB2mzw3Xs
768909767477751808,0,2530,Original tweet,https:/…
